,age,job,marital,education,default,balance,housing,loan,contact,day,month,previous,poutcome,y
25448,43,entrepreneur,married,tertiary,no,1574.0,yes,no,cellular,19,nov,0,unknown,no
25449,55,technician,married,secondary,no,6043.0,no,no,cellular,19,nov,0,unknown,no
25450,44,services,married,secondary,no,1106.0,yes,no,telephone,19,nov,11,failure,no
25451,33,management,single,tertiary,no,48.0,yes,no,cellular,19,nov,0,unknown,no
25452,39,blue-collar,married,primary,no,4.0,yes,no,cellular,19,nov,0,unknown,no
25453,35,management,divorced,tertiary,no,808.0,no,no,cellular,19,nov,0,unknown,no
25454,31,technician,divorced,tertiary,yes,1200.0,no,no,cellular,19,nov,0,unknown,no
25455,35,management,married,tertiary,no,12256.0,yes,no,cellular,19,nov,0,unknown,no
25456,41,entrepreneur,married,tertiary,no,171.0,yes,no,cellular,19,nov,4,failure,no
25457,36,administrative,single,tertiary,no,2317.0,yes,no,cellular,19,nov,0,unknown,no
25458,33,management,married,tertiary,no,2744.0,yes,no,telephone,19,nov,0,unknown,no
25459,37,management,married,tertiary,no,156.0,no,no,cellular,19,nov,0,unknown,yes
25460,36,management,married,tertiary,no,481.0,yes,no,cellular,19,nov,0,unknown,no
25461,35,technician,divorced,tertiary,no,4515.0,yes,no,cellular,19,nov,0,unknown,no
25462,44,administrative,married,secondary,no,1206.0,no,no,cellular,19,nov,0,unknown,no
25463,58,self-employed,married,tertiary,no,8014.0,yes,no,cellular,19,nov,3,failure,no
25464,55,blue-collar,divorced,secondary,no,4053.0,no,no,cellular,19,nov,2,failure,no
25465,53,management,married,tertiary,no,57.0,no,yes,cellular,19,nov,0,unknown,no
25466,58,technician,married,secondary,no,4717.0,yes,no,cellular,19,nov,0,unknown,no
25467,33,management,married,tertiary,no,1148.0,no,no,cellular,19,nov,0,unknown,no
25468,32,administrative,single,tertiary,no,1583.0,yes,no,cellular,19,nov,1,failure,no
25469,46,technician,single,secondary,no,874.0,no,no,cellular,19,nov,0,unknown,yes
25470,31,technician,single,secondary,no,3500.0,yes,no,cellular,19,nov,0,unknown,no
25471,50,housemaid,divorced,secondary,no,0.0,no,no,cellular,19,nov,0,unknown,no
25472,38,entrepreneur,married,tertiary,no,83.0,yes,no,cellular,19,nov,0,unknown,no
25473,30,management,single,tertiary,no,5561.0,yes,no,cellular,19,nov,0,unknown,yes
25474,46,blue-collar,divorced,secondary,no,138.0,no,no,cellular,19,nov,0,unknown,no
25475,42,technician,married,secondary,no,-556.0,yes,no,cellular,19,nov,0,unknown,no
25476,45,management,married,tertiary,no,1416.0,yes,yes,cellular,19,nov,0,unknown,no
25477,36,management,married,tertiary,no,3839.0,no,no,cellular,19,nov,0,unknown,no
25478,48,technician,married,primary,yes,-530.0,no,yes,cellular,19,nov,0,unknown,no
25479,42,services,married,tertiary,no,412.0,yes,no,telephone,19,nov,5,failure,no
25480,30,management,married,tertiary,no,314.0,no,no,cellular,19,nov,2,success,no
25481,37,technician,married,secondary,no,7957.0,no,no,cellular,19,nov,2,failure,no
25482,39,management,single,secondary,no,4278.0,yes,no,cellular,19,nov,2,other,no
25483,30,entrepreneur,married,tertiary,no,23.0,yes,yes,cellular,19,nov,0,unknown,no
25484,32,services,divorced,secondary,no,1156.0,yes,no,cellular,19,nov,1,failure,no
25485,38,blue-collar,married,primary,no,10443.0,no,no,cellular,19,nov,0,unknown,no
25486,47,entrepreneur,divorced,secondary,no,392.0,yes,yes,cellular,19,nov,0,unknown,no
25487,39,management,single,tertiary,no,1682.0,yes,no,cellular,19,nov,1,failure,no
25488,31,management,single,tertiary,no,3625.0,yes,no,cellular,19,nov,2,failure,no
25489,38,technician,married,tertiary,no,11766.0,yes,no,cellular,19,nov,0,unknown,no
25490,50,services,divorced,secondary,no,2015.0,yes,no,cellular,19,nov,0,unknown,no
25491,32,blue-collar,single,secondary,no,1721.0,yes,no,cellular,19,nov,2,failure,no
25492,45,management,married,secondary,no,38.0,yes,no,cellular,19,nov,2,failure,no
25493,33,management,single,tertiary,no,541.0,yes,yes,cellular,19,nov,1,failure,no
25494,35,blue-collar,single,secondary,no,4845.0,no,no,cellular,19,nov,0,unknown,no
25495,33,management,single,tertiary,no,102.0,yes,yes,cellular,19,nov,0,unknown,no
25496,30,management,single,tertiary,no,54.0,yes,yes,cellular,19,nov,3,failure,no
25497,52,administrative,married,secondary,no,299.0,no,no,cellular,19,nov,0,unknown,no
25498,50,blue-collar,married,primary,no,167.0,no,no,cellular,19,nov,0,unknown,no
25499,52,management,married,tertiary,no,488.0,yes,no,cellular,19,nov,0,unknown,no
25500,35,services,single,secondary,no,0.0,yes,no,cellular,19,nov,0,unknown,no
25501,45,entrepreneur,married,tertiary,no,2185.0,yes,no,cellular,19,nov,0,unknown,no
25502,34,blue-collar,single,primary,no,-343.0,yes,yes,cellular,19,nov,0,unknown,no
25503,43,entrepreneur,single,primary,no,2124.0,yes,no,cellular,19,nov,0,unknown,no
25504,31,management,married,tertiary,no,4924.0,yes,no,cellular,19,nov,2,failure,no
25505,54,management,married,tertiary,no,6525.0,yes,no,cellular,19,nov,3,failure,no
25506,33,management,married,tertiary,no,3696.0,no,no,cellular,19,nov,3,failure,no
25507,31,self-employed,single,unknown,no,7118.0,yes,no,cellular,19,nov,2,other,no
25508,33,management,single,tertiary,no,896.0,yes,no,cellular,19,nov,0,unknown,no
25509,37,services,married,secondary,no,345.0,yes,yes,cellular,19,nov,0,unknown,no
25510,53,management,divorced,primary,no,255.0,no,no,cellular,19,nov,0,unknown,no
25511,58,entrepreneur,married,tertiary,no,6384.0,no,no,cellular,19,nov,0,unknown,no
25512,48,unemployed,married,secondary,no,1811.0,yes,no,telephone,19,nov,3,failure,no
25513,40,management,married,tertiary,no,2168.0,yes,yes,cellular,19,nov,0,unknown,no
25514,36,services,divorced,secondary,no,2390.0,yes,no,cellular,19,nov,0,unknown,no
25515,33,management,married,tertiary,no,0.0,yes,no,cellular,19,nov,1,failure,no
25516,33,technician,married,tertiary,no,575.0,yes,no,cellular,19,nov,0,unknown,no
25517,33,blue-collar,married,primary,no,359.0,yes,yes,cellular,19,nov,0,unknown,no
25518,37,management,divorced,tertiary,no,2519.0,yes,no,cellular,19,nov,0,unknown,no
25519,51,technician,married,secondary,no,113.0,no,no,cellular,19,nov,0,unknown,no
25520,57,retired,single,primary,no,604.0,no,no,cellular,19,nov,0,unknown,no
25521,31,blue-collar,single,secondary,no,-366.0,yes,no,cellular,19,nov,1,other,no
25522,46,technician,married,tertiary,no,3941.0,yes,no,cellular,19,nov,0,unknown,no
25523,35,technician,married,secondary,no,0.0,yes,no,telephone,19,nov,0,unknown,no
25524,55,management,married,tertiary,no,4649.0,yes,no,cellular,19,nov,0,unknown,no
25525,32,services,single,secondary,no,545.0,yes,no,cellular,19,nov,0,unknown,no
25526,30,management,single,tertiary,no,4319.0,yes,no,cellular,19,nov,0,unknown,no
25527,32,blue-collar,married,secondary,no,2089.0,yes,no,cellular,19,nov,1,success,no
25528,41,management,married,tertiary,no,1495.0,yes,no,cellular,19,nov,0,unknown,no
25529,35,unemployed,married,secondary,no,315.0,yes,no,telephone,19,nov,0,unknown,no
25530,51,unemployed,married,secondary,no,1760.0,no,yes,cellular,19,nov,0,unknown,no
25531,43,technician,married,secondary,no,186.0,yes,no,cellular,19,nov,0,unknown,no
25532,40,management,married,tertiary,no,12409.0,yes,no,cellular,19,nov,2,failure,no
25533,37,technician,divorced,secondary,yes,0.0,no,yes,cellular,19,nov,0,unknown,no
25534,38,administrative,single,secondary,no,2600.0,yes,no,cellular,19,nov,0,unknown,no
25535,33,services,married,secondary,no,1082.0,yes,yes,cellular,19,nov,0,unknown,no
25536,52,retired,married,secondary,no,424.0,no,no,cellular,19,nov,3,failure,no
25537,31,technician,single,secondary,no,1186.0,yes,no,cellular,19,nov,1,failure,no
25538,35,management,married,tertiary,no,2801.0,yes,no,cellular,19,nov,2,failure,no
25539,32,management,single,tertiary,no,2667.0,yes,no,cellular,19,nov,2,success,no
25540,31,technician,single,secondary,no,1188.0,yes,no,cellular,19,nov,0,unknown,no
25541,33,management,single,tertiary,no,659.0,yes,no,cellular,19,nov,0,unknown,no
25542,30,administrative,single,secondary,no,382.0,yes,no,cellular,19,nov,1,failure,no
25543,31,blue-collar,married,primary,no,4728.0,yes,no,cellular,19,nov,3,other,no
25544,32,entrepreneur,married,tertiary,no,964.0,yes,no,cellular,19,nov,2,failure,no
25545,35,management,single,tertiary,no,578.0,yes,no,cellular,19,nov,0,unknown,no
25546,36,self-employed,married,secondary,no,189.0,yes,no,cellular,19,nov,1,failure,no
25547,40,self-employed,divorced,tertiary,no,1077.0,no,no,cellular,19,nov,0,unknown,no
25548,35,blue-collar,divorced,tertiary,no,3547.0,yes,no,cellular,19,nov,0,unknown,no
25549,42,services,married,tertiary,no,12223.0,yes,no,cellular,19,nov,0,unknown,no
25550,31,technician,single,tertiary,no,1881.0,no,no,cellular,19,nov,0,unknown,no
25551,40,services,married,secondary,no,961.0,no,yes,cellular,19,nov,4,other,no
25552,35,unemployed,single,secondary,yes,-126.0,no,no,cellular,19,nov,0,unknown,no
25553,32,blue-collar,married,secondary,no,1520.0,yes,no,cellular,19,nov,0,unknown,no
25554,52,self-employed,married,secondary,no,-201.0,no,yes,cellular,19,nov,2,failure,no
25555,35,management,married,tertiary,no,3889.0,yes,no,cellular,19,nov,0,unknown,no
25556,42,services,divorced,secondary,no,266.0,yes,yes,cellular,19,nov,0,unknown,no
25557,45,management,divorced,secondary,no,644.0,yes,no,cellular,19,nov,1,success,yes
25558,37,services,single,secondary,no,50.0,no,no,cellular,19,nov,8,other,no
25559,56,retired,divorced,secondary,no,1886.0,yes,no,cellular,19,nov,0,unknown,no
25560,59,blue-collar,married,secondary,no,16869.0,no,no,cellular,19,nov,0,unknown,no
25561,45,housemaid,married,secondary,no,16358.0,no,no,telephone,19,nov,0,unknown,no
25562,36,management,married,tertiary,yes,-485.0,yes,no,cellular,19,nov,0,unknown,no
25563,35,management,divorced,tertiary,no,859.0,yes,yes,cellular,19,nov,0,unknown,yes
25564,32,blue-collar,married,primary,no,3136.0,yes,no,cellular,19,nov,0,unknown,yes
25565,30,services,single,primary,no,0.0,yes,yes,cellular,19,nov,0,unknown,yes
25566,42,management,divorced,primary,no,0.0,yes,no,cellular,19,nov,0,unknown,no
25567,58,management,married,secondary,no,60.0,no,yes,cellular,19,nov,0,unknown,no
25568,39,blue-collar,single,primary,no,6.0,yes,no,cellular,19,nov,0,unknown,no
25569,36,administrative,single,tertiary,no,649.0,no,no,cellular,19,nov,1,other,no
25570,43,management,married,tertiary,no,13044.0,no,no,cellular,19,nov,4,failure,no
25571,35,management,divorced,tertiary,no,771.0,yes,yes,cellular,19,nov,5,failure,no
25572,30,management,married,tertiary,no,86.0,yes,yes,cellular,19,nov,2,other,no
25573,32,services,married,secondary,no,1082.0,yes,no,cellular,19,nov,0,unknown,no
25574,34,blue-collar,married,secondary,no,1897.0,yes,yes,cellular,19,nov,0,unknown,no
25575,39,technician,married,secondary,no,3494.0,yes,no,cellular,19,nov,4,failure,no
25576,30,administrative,married,secondary,no,521.0,yes,no,cellular,19,nov,0,unknown,no
25577,49,technician,divorced,secondary,no,342.0,no,yes,cellular,19,nov,0,unknown,no
25578,57,retired,married,primary,no,1335.0,no,no,cellular,19,nov,0,unknown,no
25579,54,management,married,secondary,no,0.0,no,no,cellular,19,nov,0,unknown,no
25580,37,self-employed,married,tertiary,no,804.0,yes,no,cellular,19,nov,1,other,no
25581,49,management,married,tertiary,no,6613.0,no,no,cellular,19,nov,3,failure,no
25582,30,blue-collar,divorced,secondary,no,4591.0,yes,no,cellular,19,nov,1,other,no
25583,34,blue-collar,married,secondary,no,360.0,yes,no,telephone,19,nov,2,failure,no
25584,54,administrative,married,secondary,no,3136.0,yes,no,telephone,19,nov,0,unknown,no
25585,52,administrative,married,primary,no,6286.0,no,no,cellular,19,nov,0,unknown,no
25586,57,entrepreneur,married,tertiary,no,1828.0,yes,no,cellular,19,nov,0,unknown,no
25587,41,administrative,married,secondary,no,80.0,no,no,cellular,19,nov,0,unknown,no
25588,48,management,married,tertiary,no,5057.0,no,yes,cellular,19,nov,0,unknown,no
25589,33,technician,married,secondary,no,1234.0,no,no,cellular,19,nov,1,failure,no
25590,55,technician,married,secondary,no,0.0,no,no,cellular,19,nov,0,unknown,no
25591,30,self-employed,single,secondary,no,-617.0,no,yes,cellular,19,nov,0,unknown,yes
25592,48,management,married,secondary,no,3663.0,yes,no,cellular,19,nov,0,unknown,no
25593,30,blue-collar,married,secondary,no,8.0,yes,no,cellular,19,nov,0,unknown,no
25594,41,administrative,single,secondary,no,621.0,yes,no,telephone,19,nov,0,unknown,no
25595,31,housemaid,single,tertiary,no,287.0,yes,no,cellular,19,nov,0,unknown,no
25596,45,technician,divorced,secondary,no,1309.0,yes,no,cellular,19,nov,2,failure,no
25597,30,management,single,tertiary,no,234.0,yes,no,cellular,19,nov,2,failure,no
25598,39,administrative,married,secondary,no,168.0,yes,no,cellular,19,nov,0,unknown,no
25599,35,self-employed,married,tertiary,no,1340.0,no,yes,cellular,19,nov,0,unknown,no
25600,56,management,married,secondary,no,238.0,yes,no,cellular,19,nov,0,unknown,no
25601,42,blue-collar,married,secondary,no,-430.0,yes,no,cellular,19,nov,0,unknown,no
25602,34,technician,married,secondary,no,1.0,yes,no,cellular,19,nov,0,unknown,no
25603,35,entrepreneur,married,secondary,no,6851.0,yes,no,cellular,19,nov,0,unknown,no
25604,47,unemployed,married,tertiary,no,1172.0,no,yes,cellular,19,nov,0,unknown,no
25605,40,entrepreneur,married,tertiary,no,1024.0,no,no,cellular,19,nov,0,unknown,no
25606,32,unemployed,single,tertiary,no,1611.0,yes,no,cellular,19,nov,2,failure,no
25607,44,self-employed,married,tertiary,no,4411.0,yes,no,cellular,19,nov,0,unknown,no
25608,33,management,married,tertiary,no,2441.0,yes,yes,cellular,19,nov,0,unknown,no
25609,41,technician,married,tertiary,no,67.0,yes,no,cellular,19,nov,0,unknown,yes
25610,31,blue-collar,married,secondary,no,1570.0,yes,yes,cellular,19,nov,1,other,no
25611,59,management,married,unknown,no,3428.0,yes,yes,cellular,19,nov,0,unknown,no
25612,45,entrepreneur,married,tertiary,no,1.0,no,no,cellular,19,nov,0,unknown,no
25613,49,management,married,secondary,no,1623.0,yes,no,cellular,19,nov,0,unknown,yes
25614,46,blue-collar,single,primary,no,96.0,yes,no,cellular,19,nov,0,unknown,no
25615,39,administrative,married,secondary,no,159.0,no,no,cellular,19,nov,0,unknown,no
25616,55,blue-collar,married,primary,no,4103.0,no,no,cellular,19,nov,0,unknown,no
25617,54,unemployed,married,primary,no,6427.0,yes,no,telephone,19,nov,0,unknown,no
25618,45,management,married,tertiary,no,80.0,no,yes,cellular,19,nov,0,unknown,no
25619,40,self-employed,married,tertiary,no,2977.0,yes,no,cellular,19,nov,1,failure,no
25620,46,blue-collar,married,secondary,no,15.0,yes,yes,cellular,19,nov,3,failure,no
25621,50,entrepreneur,divorced,tertiary,no,816.0,no,no,cellular,19,nov,0,unknown,no
25622,30,blue-collar,single,secondary,yes,447.0,no,no,cellular,19,nov,6,failure,no
25623,44,entrepreneur,married,secondary,no,2878.0,yes,no,telephone,19,nov,0,unknown,no
25624,32,management,single,tertiary,no,4262.0,yes,no,cellular,19,nov,0,unknown,no
25625,34,blue-collar,married,primary,no,2490.0,yes,no,cellular,19,nov,1,failure,no
25626,34,management,single,tertiary,no,1.0,no,no,cellular,19,nov,0,unknown,no
25627,33,housemaid,married,tertiary,no,0.0,no,no,cellular,19,nov,0,unknown,no
25628,55,services,divorced,tertiary,no,1983.0,yes,no,telephone,19,nov,0,unknown,no
25629,46,self-employed,married,tertiary,no,2421.0,no,no,cellular,19,nov,4,failure,yes
25630,49,services,married,unknown,no,1990.0,yes,no,cellular,19,nov,0,unknown,no
25631,39,blue-collar,married,primary,no,800.0,yes,no,cellular,19,nov,0,unknown,no
25632,50,management,married,secondary,no,1580.0,no,yes,cellular,19,nov,0,unknown,no
25633,32,technician,single,tertiary,no,360.0,no,no,cellular,19,nov,0,unknown,no
25634,32,administrative,single,secondary,no,10218.0,yes,no,cellular,19,nov,0,unknown,no
25635,47,technician,married,secondary,no,85.0,no,no,cellular,19,nov,0,unknown,no
25636,56,management,married,tertiary,no,705.0,no,no,cellular,19,nov,0,unknown,no
25637,54,blue-collar,married,primary,no,6191.0,no,no,cellular,19,nov,0,unknown,no
25638,40,blue-collar,married,primary,no,4608.0,yes,no,telephone,19,nov,1,failure,no
25639,53,retired,married,tertiary,no,1452.0,no,yes,cellular,19,nov,3,failure,no
25640,35,technician,married,secondary,no,2189.0,no,no,cellular,19,nov,0,unknown,no
25641,35,management,married,tertiary,no,1095.0,yes,no,cellular,19,nov,0,unknown,no
25642,51,blue-collar,married,primary,no,-637.0,yes,yes,cellular,19,nov,0,unknown,no
25643,40,housemaid,married,secondary,no,1783.0,yes,yes,cellular,19,nov,0,unknown,no
25644,35,management,married,tertiary,no,131.0,yes,no,cellular,19,nov,0,unknown,no
25645,41,management,divorced,tertiary,no,8106.0,no,no,cellular,19,nov,0,unknown,no
25646,39,entrepreneur,married,primary,no,3373.0,yes,no,cellular,19,nov,0,unknown,no
25647,30,management,single,tertiary,no,2708.0,no,no,cellular,19,nov,0,unknown,no
25648,39,management,married,tertiary,no,-233.0,yes,no,cellular,19,nov,0,unknown,no
25649,39,technician,divorced,secondary,no,688.0,yes,yes,cellular,19,nov,0,unknown,no
25650,39,administrative,single,secondary,no,2749.0,yes,no,cellular,19,nov,0,unknown,no
25651,52,services,single,secondary,no,1810.0,no,no,telephone,19,nov,0,unknown,no
25652,56,retired,single,tertiary,no,352.0,no,no,cellular,19,nov,0,unknown,no
25653,34,management,married,tertiary,no,395.0,yes,no,cellular,19,nov,0,unknown,no
25654,32,management,single,tertiary,no,2280.0,yes,no,cellular,19,nov,0,unknown,no
25655,46,technician,divorced,secondary,no,-26.0,yes,yes,cellular,19,nov,2,other,no
25656,51,technician,divorced,tertiary,no,4143.0,no,no,cellular,19,nov,0,unknown,no
25657,46,services,married,tertiary,no,2520.0,yes,no,cellular,19,nov,0,unknown,no
25658,57,unemployed,divorced,secondary,no,2762.0,no,no,telephone,19,nov,0,unknown,no
25659,38,technician,married,secondary,no,4030.0,yes,no,cellular,19,nov,5,failure,no
25660,35,self-employed,married,tertiary,no,8647.0,no,no,cellular,19,nov,0,unknown,no
25661,41,blue-collar,single,secondary,yes,81.0,no,no,cellular,19,nov,0,unknown,no
25662,38,blue-collar,married,primary,no,-459.0,yes,yes,cellular,19,nov,0,unknown,no
25663,43,management,married,tertiary,no,1429.0,yes,no,cellular,19,nov,2,other,yes
25664,47,management,married,unknown,no,4189.0,yes,no,cellular,19,nov,0,unknown,yes
25665,54,management,married,tertiary,no,11246.0,no,no,cellular,19,nov,0,unknown,no
25666,48,services,single,secondary,no,2749.0,no,no,cellular,19,nov,0,unknown,no
25667,32,management,married,tertiary,no,1923.0,no,no,cellular,19,nov,0,unknown,no
